NUSEQPATR	NUPATRIMONIO	DEPATRIMONIO	CDPROJETO	CDLOCAL	CODOBJETO	CDMATRFUNCIONARIO	SITUACAO	DTAQUISICAO	DTBAIXA	USUARIO	DTOPERACAO
8579	14066	LONGARINA PRETA 3 LUGARES	8	4	436	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
8580	14067	LONGARINA PRETA 3 LUGARES	8	4	436	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
8581	14068	AR CONDICIONADO	8	130	170	133838	EM USO	NULL	NULL	SISTEMA	2025-12-03
8582	14069	BEBEDOURO MASTERFRIO	8	4	438	133838	EM USO	NULL	NULL	BEA.SC	2025-10-20
8585	14075	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-10-17
8586	14078	MONITOR DELL	8	530	402	10413	EM USO	NULL	NULL	BEA.SC	2025-10-17
8587	14079	SUPORTE DE VIDRO PARA MONITOR	8	530	414	10413	EM USO	NULL	NULL	BEA.SC	2025-10-17
8588	14080	SUPORTE DE VIDRO PARA MONITOR	8	530	414	10413	EM USO	NULL	NULL	BEA.SC	2025-10-17
8589	14081	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	10413	EM USO	NULL	NULL	BEA.SC	2025-10-17
8590	14082	MESA DE ESCRITORIO INDIVIDUAL 2 GAVETAS	8	530	403	10413	EM USO	NULL	NULL	BEA.SC	2025-10-17
8591	16501	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	10413	EM USO	NULL	NULL	BEA.SC	2025-10-17
8592	14083	GAVETEIRO 3 GAVETAS COM CHAVE	8	530	252	133838	EM USO	NULL	NULL	BEA.SC	2025-10-17
8593	14084	ARMARIO BAIXO DE MADEIRA AMARELO 3 PORTAS	8	530	441	133838	EM USO	NULL	NULL	BEA.SC	2025-10-17
8594	10270	VENTILADOR MELLORY	8	130	442	133838	BAIXA	NULL	2025-12-23	BEA.SC	2025-10-17
8597	16337	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8598	30114	CPU	8	2034	151	133838	EM USO	NULL	NULL	BEA.SC	2025-10-16
8599	19349	CAFETEIRA PHILCO	8	530	466	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-20
8637	14107	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8638	14108	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8639	14109	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8640	14110	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8641	14111	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8642	14112	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8643	14113	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8644	14114	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8645	14115	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8646	14116	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8647	14117	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8649	14119	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8650	14120	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8651	14121	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8652	14122	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8653	14124	MESA DE REUNIÃO GRANDE	8	530	497	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8654	14125	ARMARIO DE METAL 9 PRATELEIRAS	8	530	498	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8657	14128	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8658	14129	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8659	14130	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8660	14131	CADEIRA ESTUDANTIL COM APOIO	8	530	244	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8661	10258	VENTILADOR VENTISOL	8	530	450	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-28
8662	14132	TABUA DE PASSAR ROUPA	8	530	503	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8663	14133	BALANÇA SONAKI SK-80	8	530	504	133838	EM USO	NULL	NULL	BEA.SC	2025-12-03
8666	14138	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8667	14139	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8668	14140	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8670	14142	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8671	14143	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8672	14144	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8673	14145	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8675	14147	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8676	14148	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8677	14149	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8678	14150	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8679	14151	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8680	14152	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8681	14153	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8682	14154	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8683	14155	CADEIRA DE ESCRITORIO VERMELHA FIXA	8	530	506	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
8684	30223	ARMARIO DE MADEIRA 6 PRATELEIRAS	8	530	507	133838	EM USO	NULL	NULL	RYAN	2024-07-19
8685	30224	TABUA DE PASSAR ROUPA	8	530	503	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8686	30225	ESCADA DE ALUMINIO 5 DEGRAUS	8	530	50	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8687	1263	ESCADA 3 DEGRAUS	8	530	49	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8693	7510	CPU	8	530	151	7682	BAIXA	NULL	NULL	BEA.SC	2025-11-28
8694	14158	MONITOR AOC	8	530	440	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-28
8695	14159	MONITOR LG	8	530	452	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8696	17235	MONITOR DELL	8	530	402	158417	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-23
8697	4550	MONITOR SAMSUNG	8	530	421	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2025-06-10
8698	7719	MONITOR SAMSUNG	8	530	421	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-28
8699	7687	NOTEBOOK VAIO	8	530	516	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-23
8700	14163	MESA	8	530	278	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8701	14164	ARMARIO BAIXO 3 PORTAS CINZA	8	530	519	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8702	14165	ARMARIO GRANDE DE METAL 2 PORTAS	8	530	407	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8703	14166	SERVIDOR PABX	8	530	521	133838	EM USO	NULL	NULL	BEA.SC	2025-10-28
8704	14167	RACK	8	530	555	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
8705	17212	MINI DELL	8	530	185	133838	EM USO	NULL	NULL	BEA.SC	2025-06-13
8706	14175	FIREWALL CONECTIVIDADE	8	530	527	133838	EM USO	NULL	NULL	BEA.SC	2025-10-28
8707	14172	MONITOR PHILLIPS	8	530	531	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-29
8708	14173	ARMARIO 3 PRATELEIRAS PRETO	8	530	532	133838	EM USO	NULL	NULL	BEA.SC	2025-10-29
8709	14174	RACK SERVIDORES	8	530	533	133838	EM USO	NULL	NULL	BEA.SC	2025-10-29
8710	14176	NO BREAK ESTAÇÕES	8	530	526	133838	EM USO	NULL	NULL	BEA.SC	2025-10-29
8711	14181	ARMARIO DE METAL PRETO 2 PORTAS DE VIDRO	8	530	535	133838	EM USO	NULL	NULL	BEA.SC	2025-10-31
8713	14189	AR CONDICIONADO AGRATO	8	530	541	133838	EM USO	NULL	NULL	BEA.SC	2025-10-31
8714	14191	ROTEADOR TP LINK	8	530	529	133838	EM USO	NULL	NULL	BEA.SC	2025-10-29
8715	14199	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-11-04
8716	14200	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-31
8731	30233	MONITOR LG 27 POLEGADAS	8	530	601	133838	EM USO	2024-07-18	NULL	BEA.SC	2025-11-14
8770	30239	MONITOR GAMER AOC 27'' FULL HD	8	530	634	133838	EM USO	2024-07-30	NULL	BEA.SC	2025-11-14
8808	25242	VULCAN TRENT VP-3300L	8	530	NULL	133838	Á DISPOSIÇÃO	NULL	NULL	SISTEMA	2025-12-03
8814	18257	STHIL CLEAN 500 PLUS	8	530	NULL	133838	Á DISPOSIÇÃO	NULL	NULL	SISTEMA	2025-12-03
8819	30221	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	BAIXA	2024-07-08	NULL	BEA.SC	2025-11-04
8820	30222	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	EM USO	2024-07-08	NULL	BEA.SC	2025-11-14
8822	17229	MONITOR DELL	8	530	402	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8828	15717	MONITOR SAMSUNG 24 POLEGADAS	8	530	602	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8829	15718	MESA DE MARMORE BRANCO CURVADO	8	530	697	133838	EM USO	NULL	NULL	BEA.SC	2025-10-23
8830	15719	MESA DE ESCRITÓRIO EM MDF INDIVIDUAL	8	530	698	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8831	15720	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8832	15721	MESA DE ESCRITORIO EM L MDF CINZA	8	530	699	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8833	15722	TELEVISÃO SAMSUNG 46'' FULL HD PRETO	8	530	700	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8834	15723	GUARDA VOLUME 3 GAVETAS DE MADEIRA MARROM COM RODAS	8	530	701	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8835	15724	GUARDA VOLUME 3 GAVETAS DE MADEIRA MARROM COM RODAS	8	530	701	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8836	10263	VENTILADOR VENTISOL 6 PÁS	8	530	702	133838	EM USO	NULL	NULL	BEA.SC	2025-10-30
8837	17301	MONITOR DELL 18,5 POLEGADAS	8	530	667	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8838	15727	AR CONDICIONADO LG SPLIT HI-WALL FRIO 22000 BTUS 220V	8	530	704	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8839	15725	BANCO ESTOFADO PRETO	8	530	703	133838	EM USO	NULL	NULL	RYAN	2024-08-16
8840	15726	BANCO ESTOFADO PRETO	8	530	703	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8841	15728	MESA DE REUNIÃO 5 LUGARES DE VIDRO E SUPORTES DE METAL	8	530	705	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8842	15729	MESA DE REUNIÃO 5 LUGARES DE VIDRO E SUPORTES DE METAL	8	530	705	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8843	15730	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8844	15731	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8845	15732	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8846	15733	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8847	15734	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8848	15735	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8849	15736	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8850	15737	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8851	15738	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8852	15739	CADEIRA DE REUNIÃO COURO MARROM FIXA	8	530	706	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8853	15740	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8854	15741	ESCRIVANINHA DE VIDRO PEQUENA	8	530	707	133838	EM USO	NULL	NULL	BEA.SC	2025-10-22
8855	31489	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	EM USO	2024-08-14	NULL	BEA.SC	2025-11-11
8856	29920	ATENDE ALESSANDRA VICTORIA/JOÃO PEDRO	8	530	NULL	133838	EM USO	NULL	NULL	SISTEMA	2025-12-03
8857	15760	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	EM USO	NULL	NULL	BEA.SC	2025-11-10
8858	15761	SUPORTE DE VIDRO PARA MONITOR	8	530	414	133838	EM USO	NULL	NULL	BEA.SC	2025-11-10
8859	15762	MONITOR LG 27 POLEGADAS	8	530	601	133838	EM USO	NULL	NULL	BEA.SC	2025-11-10
8861	16218	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8862	15765	MONITOR LG 27 POLEGADAS	8	530	601	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8863	15766	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8864	15769	ARMARIO DE MDF CINZA 4 GAVETAS	8	530	420	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8865	15770	MONITOR SAMSUNG	8	530	421	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8866	15773	MESA DE ESCRITORIO EM L 3 GAVETAS	8	530	715	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8867	15775	CPU	8	530	151	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8898	31493	CPU	8	530	151	133838	Á DISPOSIÇÃO	2024-08-16	NULL	BEA.SC	2025-11-11
8907	29055	FUNCIONANDO,	8	530	NULL	133838	Á DISPOSIÇÃO	NULL	NULL	SISTEMA	2025-12-03
8920	25290	NOTEBOOK LENOVO S145	8	530	740	133838	BAIXA	NULL	NULL	BEA.SC	2025-11-25
8924	17242	MINI DELL	8	530	185	10413	EM USO	NULL	NULL	BEA.SC	2025-10-17
8948	30295	MONITOR LG 27 POLEGADAS	8	530	601	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8949	30297	MESA DE ESCRITORIO INDIVIDUAL 2 GAVETAS	8	530	403	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8950	30298	MESA DE ESCRITORIO INDIVIDUAL REGULAVEL	8	530	409	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8951	31496	CADEIRA DE ESCRITORIO PRESIDENTE ESTOFADO	8	530	748	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8952	7610	MONITOR LG	8	530	452	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8954	15821	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	BAIXA	NULL	NULL	BEA.SC	2025-11-14
8955	31660	MESA DE ESCRITORIO EM L 2 GAVETAS	8	530	662	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8956	16288	CADEIRA DE ESCRITORIO AZUL (GIRATORIA)	8	530	390	133838	EM USO	NULL	NULL	BEA.SC	2025-11-11
8957	30296	AR CONDICIONADO LG	8	530	562	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
8961	31664	ROTEADOR VIVO 4G	8	530	786	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-06-13
8962	31665	ROTEADOR VIVO 4G	8	530	786	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-06-13
8965	9400	OC DE MANUTENÇÃO: 47609, 42938, 51959 - EQUIPAMENTO VENDIDO	8	530	NULL	133838	BAIXA	NULL	NULL	SISTEMA	2025-12-03
8966	9457	OC DE MANUTENÇÃO: 51959 - EQUIPAMENTO VENDIDO	8	530	NULL	133838	BAIXA	NULL	NULL	SISTEMA	2025-12-03
8983	31685	ESCADA EXTENSIVA 9 DEGRAUS	8	530	823	133838	Á DISPOSIÇÃO	NULL	NULL	RYAN	2024-09-20
8988	7748	CPU	8	530	151	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-23
8989	19350	CAFETEIRA	8	530	836	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-20
8990	31901	SUPORTE DE VIDRO PARA MONITOR	8	530	414	2063	EM USO	NULL	NULL	BEA.SC	2025-11-14
8991	31902	ARMARIO 4 GAVETAS	8	530	410	2063	EM USO	NULL	NULL	BEA.SC	2025-11-14
8992	31903	LEITOR DE CODIGO DE BARRAS	8	530	749	2063	EM USO	NULL	NULL	BEA.SC	2025-11-14
8994	31928	TELEFONE FIXO INTELBRAS TIP 125I	8	530	838	2063	EM USO	NULL	NULL	BEA.SC	2025-11-14
8995	31929	MINI DELL	8	530	185	2063	EM USO	NULL	NULL	BEA.SC	2025-11-14
8996	31905	MONITOR DELL 24 POLEGADAS	8	530	839	171112	EM USO	NULL	NULL	BEA.SC	2025-11-14
8997	31906	SUPORTE DE VIDRO PARA MONITOR	8	530	414	171112	EM USO	NULL	NULL	BEA.SC	2025-11-14
8998	31907	ARMARIO 4 GAVETAS	8	530	410	171112	EM USO	NULL	NULL	BEA.SC	2025-11-14
8999	31908	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	171112	EM USO	NULL	NULL	BEA.SC	2025-11-14
9000	31915	SCANNER FUJITSU FI-7140	8	530	840	171112	EM USO	NULL	NULL	BEA.SC	2025-11-14
9001	31931	TELEFONE FIXO INTELBRAS PLENO	8	530	485	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
9002	7676	CPU	8	530	151	171112	BAIXA	NULL	NULL	BEA.SC	2025-11-28
9003	31909	MONITOR LG FLATRON 29 POLEGADAS	8	530	824	135583	EM USO	NULL	NULL	BEA.SC	2025-11-14
9004	31910	SUPORTE 3 GAVETAS PARA MONITOR	8	530	416	135583	EM USO	NULL	NULL	BEA.SC	2025-11-14
9005	31911	ARMARIO 4 GAVETAS	8	530	410	135583	EM USO	NULL	NULL	BEA.SC	2025-11-14
9007	31932	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	189712	EM USO	NULL	NULL	BEA.SC	2025-11-14
9008	4742	CPU	8	530	151	135583	EM USO	NULL	NULL	BEA.SC	2025-11-14
9009	31913	SUPORTE DE VIDRO PARA MONITOR	8	530	414	189712	EM USO	NULL	NULL	BEA.SC	2025-11-14
9010	31914	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
9011	7615	MONITOR SAMSUNG 24 POLEGADAS	8	530	602	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
9012	31930	TELEFONE FIXO INTELBRAS TIP 235G	8	530	654	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
9013	31916	SUPORTE DE VIDRO PARA MONITOR	8	530	414	13649	EM USO	NULL	NULL	BEA.SC	2025-11-14
9014	31927	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	13649	EM USO	NULL	NULL	BEA.SC	2025-11-14
9015	7614	MONITOR SAMSUNG 24 POLEGADAS	8	530	602	13649	EM USO	NULL	NULL	BEA.SC	2025-11-14
9016	15382	MINI DELL	8	530	185	13649	EM USO	NULL	NULL	BEA.SC	2025-11-14
9017	31917	TELEFONE FIXO INTELBRAS TIP 120I	8	530	417	133838	BAIXA	NULL	NULL	BEA.SC	2025-12-02
9018	13919	SUPORTE DE VIDRO PARA MONITOR	8	530	414	7682	EM USO	NULL	NULL	RYAN	2024-09-27
9019	31920	SUPORTE DE VIDRO PARA MONITOR	8	530	414	7682	EM USO	NULL	NULL	BEA.SC	2025-11-14
9020	31921	MONITOR DELL 24 POLEGADAS	8	530	839	7682	EM USO	NULL	NULL	BEA.SC	2025-11-14
9021	31923	ARMARIO 4 GAVETAS	8	530	410	7682	EM USO	NULL	NULL	BEA.SC	2025-11-14
9022	31924	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	7682	EM USO	NULL	NULL	BEA.SC	2025-11-14
9023	31925	ARMARIO MDF 2 PORTAS 90 CM	8	530	551	133838	EM USO	NULL	NULL	RYAN	2024-09-27
9024	31926	ESTUFA DE PAPEL	8	530	430	133838	EM USO	NULL	NULL	RYAN	2024-09-27
9025	31933	AR CONDICIONADO SPRINGER MIDEA 220V	8	530	776	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
9026	31934	ARMARIO MDF 2 PORTAS 90 CM	8	530	551	133838	EM USO	NULL	NULL	RYAN	2024-09-27
9055	31955	NOTEBOOK LENOVO V15 15" INTEL I5-1235U 8GB 256SSD WINDOWS 11 PRO	8	530	764	133838	Á DISPOSIÇÃO	2024-10-02	NULL	BEA.SC	2025-11-04
9141	17115	SERVIDOR DELL POWEREDGE T110 II	8	530	916	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-23
9342	12081	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-12-01
9358	12092	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
9551	12059	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	Á DISPOSIÇÃO	NULL	NULL	BEA.SC	2025-10-29
9562	12068	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
9604	12095	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-12-01
9690	12106	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
9779	12076	CADEIRA DE ESCRITORIO PRETA (GIRATORIA)	8	530	389	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
10470	32004	MONITOR DELL 22'' E2222HS	8	2034	970	133838	EM USO	2024-10-28	NULL	BEA.SC	2025-10-16
10471	32005	MONITOR DELL 22'' E2222HS	8	530	970	133838	Á DISPOSIÇÃO	2024-10-28	NULL	BEA.SC	2025-10-31
10472	32006	MONITOR DELL 22'' E2222HS	8	530	970	133838	EM USO	2024-10-28	NULL	BEA.SC	2025-11-14
10473	32007	MONITOR DELL 22'' E2222HS	8	530	970	133838	EM USO	2024-10-28	NULL	BEA.SC	2025-11-14
10474	32008	MONITOR DELL 22'' E2222HS	8	530	970	133838	Á DISPOSIÇÃO	2024-10-28	NULL	BEA.SC	2025-10-31
10475	32009	MONITOR DELL 22'' E2222HS	8	530	970	133838	Á DISPOSIÇÃO	2024-10-28	NULL	BEA.SC	2025-10-31
10476	32015	CPU DELL OPTIPLEX MICRO 7010	8	530	971	133838	EM USO	2024-10-28	NULL	BEA.SC	2025-12-01
10477	32017	CPU DELL OPTIPLEX MICRO 7010	8	530	971	133838	EM USO	2024-10-28	NULL	BEA.SC	2025-11-10
10478	32018	CPU DELL OPTIPLEX MICRO 7010	8	530	971	133838	Á DISPOSIÇÃO	2024-10-28	NULL	BEA.SC	2025-11-14
10487	32047	REFRIGERADOR ELECTROLUX DEGELO AUTOLIMPANTE 240 LITROS BRANCO 1 PORTA RE31	8	530	1002	133838	EM USO	2024-11-12	NULL	RYAN	2024-11-22
10496	32080	SMARTPHONE SAMSUNG GALAXY A15	8	530	322	133838	EM USO	NULL	NULL	BEA.SC	2025-10-17
10497	32221	SMARTPHONE SAMSUNG GALAXY J5 PRIME	8	530	1027	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
10566	32233	MICROFONE LOGITECH 989-000405 MEETUP	8	530	1042	133838	EM USO	2024-12-18	NULL	RYAN	2024-12-26
10567	32243	SMARTPHONE SAMSUNG GALAXY A14 5G	8	530	1047	133838	EM USO	NULL	NULL	BEA.SC	2025-11-14
