NUPATR	CODPROJ	DTMOVI	TIPO	USUARIO	DTOPERACAO
25542	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25543	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25544	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25545	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25547	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25548	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25549	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25550	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25584	812	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
25585	773	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
25585	812	2025-09-25 00:00:00	INCLUSAO	BEA.SC	2025-09-25 00:00:00
25586	812	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
25587	812	2025-09-25 00:00:00	INCLUSAO	BEA.SC	2025-09-25 00:00:00
25597	812	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
25598	812	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
25602	812	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
25606	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25607	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25610	812	2025-09-24 00:00:00	INCLUSAO	BEA.SC	2025-09-24 00:00:00
25611	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25611	812	2025-09-24 00:00:00	INCLUSAO	BEA.SC	2025-09-24 00:00:00
25612	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25612	812	2025-09-25 00:00:00	INCLUSAO	BEA.SC	2025-09-25 00:00:00
25613	736	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
25613	812	2025-09-25 00:00:00	INCLUSAO	BEA.SC	2025-09-25 00:00:00
25616	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25617	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25617	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25621	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25621	812	2025-09-25 00:00:00	INCLUSAO	BEA.SC	2025-09-25 00:00:00
25623	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25624	812	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
25624	812	2025-09-25 00:00:00	INCLUSAO	BEA.SC	2025-09-25 00:00:00
25625	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25628	812	2025-09-24 00:00:00	INCLUSAO	BEA.SC	2025-09-24 00:00:00
25629	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25632	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25636	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25639	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25640	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25641	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25643	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25644	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25645	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25653	812	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
25653	812	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
25654	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25657	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25658	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25659	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25660	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25661	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25662	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25662	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25663	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25664	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25665	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25666	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25666	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25667	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25667	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25706	812	2025-09-25 00:00:00	INCLUSAO	BEA.SC	2025-09-25 00:00:00
25707	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25708	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25709	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25710	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25711	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25712	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25714	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25715	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25716	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25716	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25734	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25742	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25746	812	2025-09-22 00:00:00	INCLUSAO	BEA.SC	2025-09-22 00:00:00
25751	812	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
25764	812	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
25778	812	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
25779	812	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
25781	812	2025-08-22 00:00:00	INCLUSAO	LUIZ	2025-08-22 00:00:00
25784	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
25784	999915	2025-09-29 00:00:00	INCLUSAO	TIAGOP	2025-09-29 00:00:00
25786	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
25786	999915	2025-09-29 00:00:00	INCLUSAO	TIAGOP	2025-09-29 00:00:00
25788	100001	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
25792	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
25793	999915	2025-08-26 00:00:00	INCLUSAO	TIAGOP	2025-08-26 00:00:00
25795	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
25795	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
25798	100001	2025-12-03 00:00:00	INCLUSAO	BEA.SC	2025-12-03 00:00:00
25809	999915	2025-07-29 00:00:00	INCLUSAO	TIAGOP	2025-07-29 00:00:00
25809	8	2025-08-14 00:00:00	INCLUSAO	TIAGOP	2025-08-14 00:00:00
25816	999915	2025-07-25 00:00:00	INCLUSAO	TIAGOP	2025-07-25 00:00:00
25854	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25855	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25856	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25857	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25858	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25859	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25860	777	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
25864	870	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
25865	870	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
25867	870	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
25868	870	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
25868	870	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
25869	870	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
25870	898	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
25880	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
25888	197	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
25920	571	2025-09-08 00:00:00	INCLUSAO	BEA.SC	2025-09-08 00:00:00
25926	999915	2025-07-25 00:00:00	INCLUSAO	TIAGOP	2025-07-25 00:00:00
25929	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
25933	8	2025-11-14 00:00:00	INCLUSAO	BEA.SC	2025-11-14 00:00:00
25938	407	2025-09-03 00:00:00	INCLUSAO	BEA.SC	2025-09-03 00:00:00
25942	407	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
25948	999915	2025-07-25 00:00:00	INCLUSAO	TIAGOP	2025-07-25 00:00:00
25949	8	2025-10-15 00:00:00	INCLUSAO	BEA.SC	2025-10-15 00:00:00
25949	8	2025-10-15 00:00:00	INCLUSAO	BEA.SC	2025-10-15 00:00:00
28051	631	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28056	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28063	197	2025-11-03 00:00:00	INCLUSAO	BEA.SC	2025-11-03 00:00:00
28065	631	2025-08-13 00:00:00	INCLUSAO	BEA.SC	2025-08-13 00:00:00
28065	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28066	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28068	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28070	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28093	773	2025-07-25 00:00:00	INCLUSAO	RYAN	2025-07-25 00:00:00
28115	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28143	773	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
28144	773	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
28151	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
28151	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28152	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
28152	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28206	736	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
28212	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28221	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28234	736	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
28235	736	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
28236	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28299	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28312	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28329	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28335	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28343	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28426	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28430	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
28432	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28433	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28445	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28446	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28483	648	2025-08-15 00:00:00	INCLUSAO	BEA.SC	2025-08-15 00:00:00
28485	631	2025-08-13 00:00:00	INCLUSAO	BEA.SC	2025-08-13 00:00:00
28487	631	2025-08-13 00:00:00	INCLUSAO	BEA.SC	2025-08-13 00:00:00
28565	773	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
28566	773	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
28571	773	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
28579	773	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
28580	773	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
28584	773	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
28591	773	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
28595	773	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
28675	773	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
28695	773	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
28721	631	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
28722	648	2025-08-14 00:00:00	INCLUSAO	BEA.SC	2025-08-14 00:00:00
28724	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
28732	648	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28743	736	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28749	648	2025-08-15 00:00:00	INCLUSAO	BEA.SC	2025-08-15 00:00:00
28762	736	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
28801	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28805	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28806	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28807	631	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
28808	631	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28809	631	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28810	631	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28812	631	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
28900	773	2025-08-25 00:00:00	INCLUSAO	BEA.SC	2025-08-25 00:00:00
28902	197	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
28991	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
28991	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29002	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29002	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29003	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29006	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29007	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29017	773	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
29019	773	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
29021	610	2025-08-21 00:00:00	INCLUSAO	BEA.SC	2025-08-21 00:00:00
29023	610	2025-08-21 00:00:00	INCLUSAO	BEA.SC	2025-08-21 00:00:00
29063	631	2025-08-13 00:00:00	INCLUSAO	BEA.SC	2025-08-13 00:00:00
29067	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29067	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29068	648	2025-08-15 00:00:00	INCLUSAO	BEA.SC	2025-08-15 00:00:00
29069	631	2025-08-13 00:00:00	INCLUSAO	BEA.SC	2025-08-13 00:00:00
29069	631	2025-08-25 00:00:00	INCLUSAO	BEA.SC	2025-08-25 00:00:00
29073	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29074	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29075	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29076	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29077	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29081	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29081	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29083	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29086	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29091	773	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
29100	648	2025-08-15 00:00:00	INCLUSAO	BEA.SC	2025-08-15 00:00:00
29110	773	2025-09-17 00:00:00	INCLUSAO	BEA.SC	2025-09-17 00:00:00
29158	197	2025-08-05 00:00:00	INCLUSAO	BEA.SC	2025-08-05 00:00:00
29158	197	2025-08-05 00:00:00	INCLUSAO	BEA.SC	2025-08-05 00:00:00
29168	773	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29168	773	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29190	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29194	610	2025-08-11 00:00:00	INCLUSAO	BEA.SC	2025-08-11 00:00:00
29194	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29196	648	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
29198	631	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29204	736	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29208	648	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
29251	648	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
29254	648	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
29255	648	2025-09-10 00:00:00	INCLUSAO	BEA.SC	2025-09-10 00:00:00
29301	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29302	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29302	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29303	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29303	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29304	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29304	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29305	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29306	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29308	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29309	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29310	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29311	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29311	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29312	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29312	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29313	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29313	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29314	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29314	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29316	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29316	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29333	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29333	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29334	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29336	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29341	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29345	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29345	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29345	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29347	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29348	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29349	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29350	610	2025-08-12 00:00:00	INCLUSAO	BEA.SC	2025-08-12 00:00:00
29350	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29352	610	2025-08-28 00:00:00	INCLUSAO	BEA.SC	2025-08-28 00:00:00
29386	197	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
29387	197	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
29388	197	2025-07-25 00:00:00	INCLUSAO	RYAN	2025-07-25 00:00:00
29391	197	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
29392	197	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
29393	197	2025-08-27 00:00:00	INCLUSAO	BEA.SC	2025-08-27 00:00:00
29394	197	2025-09-15 00:00:00	INCLUSAO	BEA.SC	2025-09-15 00:00:00
29409	999915	2025-09-09 00:00:00	INCLUSAO	TIAGOP	2025-09-09 00:00:00
29409	379	2025-09-18 00:00:00	INCLUSAO	BEA.SC	2025-09-18 00:00:00
29516	200	2025-08-29 00:00:00	INCLUSAO	BEA.SC	2025-08-29 00:00:00
29516	200	2025-09-04 00:00:00	INCLUSAO	BEA.SC	2025-09-04 00:00:00
29533	999915	2025-11-21 00:00:00	INCLUSAO	TIAGOP	2025-11-21 00:00:00
29533	999915	2025-11-21 00:00:00	INCLUSAO	TIAGOP	2025-11-21 00:00:00
29537	200	2025-11-19 00:00:00	INCLUSAO	BEA.SC	2025-11-19 00:00:00
29537	200	2025-11-19 00:00:00	INCLUSAO	BEA.SC	2025-11-19 00:00:00
29541	200	2025-11-19 00:00:00	INCLUSAO	BEA.SC	2025-11-19 00:00:00
29541	200	2025-11-19 00:00:00	INCLUSAO	BEA.SC	2025-11-19 00:00:00
29555	999915	2025-11-21 00:00:00	INCLUSAO	TIAGOP	2025-11-21 00:00:00
29571	200	2025-11-19 00:00:00	INCLUSAO	BEA.SC	2025-11-19 00:00:00
29571	200	2025-11-19 00:00:00	INCLUSAO	BEA.SC	2025-11-19 00:00:00
29572	999915	2025-12-01 00:00:00	INCLUSAO	TIAGOP	2025-12-01 00:00:00
29595	999915	2025-11-21 00:00:00	INCLUSAO	TIAGOP	2025-11-21 00:00:00
29701	545	2025-08-26 00:00:00	INCLUSAO	LUIZ	2025-08-26 00:00:00
29751	199	2025-08-29 00:00:00	INCLUSAO	BEA.SC	2025-08-29 00:00:00
29751	199	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
29751	999915	2025-10-14 00:00:00	INCLUSAO	TIAGOP	2025-10-14 00:00:00
29752	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
29758	999915	2025-10-23 00:00:00	INCLUSAO	TIAGOP	2025-10-23 00:00:00
29762	199	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
29762	999915	2025-10-07 00:00:00	INCLUSAO	TIAGOP	2025-10-07 00:00:00
29764	999915	2025-10-14 00:00:00	INCLUSAO	TIAGOP	2025-10-14 00:00:00
29765	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
29766	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
29769	199	2025-08-29 00:00:00	INCLUSAO	BEA.SC	2025-08-29 00:00:00
29770	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
29770	999915	2025-10-02 00:00:00	INCLUSAO	TIAGOP	2025-10-02 00:00:00
29771	999915	2025-11-12 00:00:00	INCLUSAO	TIAGOP	2025-11-12 00:00:00
29772	199	2025-09-02 00:00:00	INCLUSAO	BEA.SC	2025-09-02 00:00:00
29772	999915	2025-11-07 00:00:00	INCLUSAO	TIAGOP	2025-11-07 00:00:00
29773	999915	2025-10-07 00:00:00	INCLUSAO	TIAGOP	2025-10-07 00:00:00
29773	999915	2025-10-20 00:00:00	INCLUSAO	TIAGOP	2025-10-20 00:00:00
29773	736	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
29773	736	2025-11-04 00:00:00	INCLUSAO	BEA.SC	2025-11-04 00:00:00
